amount,transaction_type,location,receiver,device,country_code,hour,is_new_device,is_new_recipient,label
189.19,ODEME,"İzmir, TR",Sigorta Fatura,iPhone 13 bilinen cihaz,TR,8,0,0,TEMIZ
3221.51,ODEME,"Ankara, TR",Elektrik Fatura,Android bilinen cihaz,TR,16,0,0,TEMIZ
3222.36,FATURA,"İzmir, TR",Market Harcama,Web güvenilir tarayıcı,TR,13,0,0,TEMIZ
2233.81,FATURA,"Ankara, TR",Sigorta Fatura,Paycell kayıtlı cihaz,TR,14,0,0,TEMIZ
66901.97,TRANSFER,"İstanbul, TR",E-Ticaret,Unknown Android,TR,12,1,1,HESAP_ELE_GECIRME
143.17,FATURA,"Manisa, TR",Telekom Fatura,Paycell kayıtlı cihaz,TR,11,0,0,TEMIZ
205668.74,TRANSFER,"İstanbul, TR",New Recipient Ltd,Paycell kayıtlı cihaz,,8,0,1,PARA_AKLAMA
6085.29,ODEME,"Eskişehir, TR",Telekom Fatura,iPhone 13 bilinen cihaz,TR,8,0,0,TEMIZ
3658.02,TRANSFER,"Paris, FR",Restoran,Unknown Android,TR,0,1,0,HESAP_ELE_GECIRME
28890.38,TRANSFER,"London, UK",Offshore Services,Unknown Android,,1,1,1,HESAP_ELE_GECIRME
1309.23,FATURA,"Bursa, TR",Sigorta Fatura,Paycell kayıtlı cihaz,TR,9,0,0,TEMIZ
6846.24,TRANSFER,"İstanbul, TR",Okul Ödemesi,Web güvenilir tarayıcı,TR,18,0,0,TEMIZ
17831.45,TRANSFER,"Ankara, TR",Elektrik Fatura,Paycell kayıtlı cihaz,TR,12,1,1,SUPHELI_DAVRANIS
6482.05,ODEME,"Manisa, TR",Restoran,Bilinmeyen iPhone,,13,0,1,SUPHELI_DAVRANIS
35400.49,TRANSFER,"Berlin, DE",Yeni Alıcı,Yeni cihaz,,11,1,1,SUPHELI_DAVRANIS
6010.56,ODEME,"London, UK",Aile Transferi,iPhone 13 bilinen cihaz,,12,0,0,SUPHELI_DAVRANIS
251271.89,TRANSFER,"Paris, FR",Kripto Exchange,Bilinmeyen iPhone,,12,0,1,PARA_AKLAMA
4046.9,ODEME,"İstanbul, TR",Market Harcama,Paycell kayıtlı cihaz,TR,20,0,0,TEMIZ
240777.36,TRANSFER,"Tbilisi, GE",Global Trade,Bilinmeyen iPhone,TR,5,1,0,PARA_AKLAMA
2523.99,ODEME,"Ankara, TR",Sigorta Fatura,Paycell kayıtlı cihaz,TR,19,0,0,TEMIZ
17103.13,TRANSFER,"London, UK",Global Trade,Yeni cihaz,,14,1,1,HESAP_ELE_GECIRME
2966.76,ODEME,"Manisa, TR",Market Harcama,Paycell kayıtlı cihaz,TR,12,0,0,TEMIZ
5245.98,ODEME,"İstanbul, TR",Yeni Alıcı,Bilinmeyen iPhone,,8,1,0,HESAP_ELE_GECIRME
4286.33,ODEME,"İstanbul, TR",Elektrik Fatura,Web güvenilir tarayıcı,TR,17,0,0,TEMIZ
3699.49,FATURA,"İstanbul, TR",Market Harcama,Web güvenilir tarayıcı,TR,16,0,0,TEMIZ
23890.77,ODEME,"Dubai, AE",Kripto Exchange,Yeni web oturumu,,5,0,0,CALINTI_KART
1643.87,ODEME,"Ankara, TR",Sigorta Fatura,Web güvenilir tarayıcı,TR,13,0,0,TEMIZ
111530.9,FATURA,"Dubai, AE",E-Ticaret,Web güvenilir tarayıcı,,18,1,1,CALINTI_KART
3360.5,FATURA,"İstanbul, TR",Telekom Fatura,Paycell kayıtlı cihaz,TR,14,0,0,TEMIZ
40348.2,CEKIM,"Paris, FR",Aile Transferi,Android bilinen cihaz,TR,4,0,1,SUPHELI_DAVRANIS
14844.51,CEKIM,"Manisa, TR",Offshore Services,Android bilinen cihaz,TR,13,0,1,SUPHELI_DAVRANIS
182800.68,TRANSFER,"Dubai, AE",Offshore Services,Yeni cihaz,TR,10,0,0,PARA_AKLAMA
13344.91,ODEME,"Paris, FR",Market Harcama,Android bilinen cihaz,TR,19,0,1,SUPHELI_DAVRANIS
40363.03,TRANSFER,"Amsterdam, NL",Yeni Alıcı,Yeni cihaz,TR,1,1,0,HESAP_ELE_GECIRME
51050.63,TRANSFER,"Amsterdam, NL",Yeni Alıcı,Bilinmeyen iPhone,TR,13,0,1,PARA_AKLAMA
2667.97,ODEME,"Manisa, TR",Sigorta Fatura,iPhone 13 bilinen cihaz,TR,8,0,0,TEMIZ
25499.8,TRANSFER,"Ankara, TR",Ulaşım,Bilinmeyen iPhone,,16,0,0,SUPHELI_DAVRANIS
3967.04,FATURA,"Bursa, TR",Elektrik Fatura,Paycell kayıtlı cihaz,TR,15,0,0,TEMIZ
72832.55,TRANSFER,"Dubai, AE",Kripto Exchange,Yeni cihaz,TR,18,0,1,HESAP_ELE_GECIRME
1112.76,ODEME,"Ankara, TR",Market Harcama,Web güvenilir tarayıcı,TR,19,0,0,TEMIZ
81627.08,TRANSFER,"Ankara, TR",Global Trade,Unknown Android,,8,0,1,HESAP_ELE_GECIRME
63983.17,FATURA,"Dubai, AE",Kripto Exchange,iPhone 13 bilinen cihaz,TR,4,1,0,CALINTI_KART
101012.63,TRANSFER,"Paris, FR",New Recipient Ltd,iPhone 13 bilinen cihaz,,9,1,1,PARA_AKLAMA
6601.64,TRANSFER,"İstanbul, TR",Kira Ödemesi,iPhone 13 bilinen cihaz,TR,11,0,0,TEMIZ
1056.29,ODEME,"Manisa, TR",Elektrik Fatura,iPhone 13 bilinen cihaz,TR,10,0,0,TEMIZ
4261.89,FATURA,"Ankara, TR",Okul Ödemesi,Paycell kayıtlı cihaz,TR,19,0,0,TEMIZ
131744.03,TRANSFER,"Manisa, TR",Offshore Services,Yeni cihaz,TR,3,0,1,PARA_AKLAMA
8541.84,TRANSFER,"Dubai, AE",Global Trade,Bilinmeyen iPhone,TR,10,1,1,SUPHELI_DAVRANIS
163344.64,TRANSFER,"Bursa, TR",New Recipient Ltd,Web güvenilir tarayıcı,TR,18,1,1,PARA_AKLAMA
1071.99,FATURA,"İzmir, TR",Telekom Fatura,Paycell kayıtlı cihaz,TR,0,0,0,TEMIZ
149794.11,TRANSFER,"Dubai, AE",Offshore Services,Yeni cihaz,TR,13,0,0,PARA_AKLAMA
877.4,ODEME,"Bursa, TR",Okul Ödemesi,Android bilinen cihaz,TR,14,0,0,TEMIZ
2834.69,FATURA,"İstanbul, TR",Telekom Fatura,Android bilinen cihaz,TR,9,0,0,TEMIZ
4454.76,FATURA,"Eskişehir, TR",Telekom Fatura,Android bilinen cihaz,TR,14,0,0,TEMIZ
1650.09,FATURA,"İzmir, TR",Okul Ödemesi,iPhone 13 bilinen cihaz,TR,8,0,0,TEMIZ
83101.52,ODEME,"Tbilisi, GE",Aile Transferi,Bilinmeyen iPhone,TR,11,1,1,HESAP_ELE_GECIRME
59570.41,TRANSFER,"Manisa, TR",Offshore Services,Unknown Android,,23,1,1,HESAP_ELE_GECIRME
2542.93,FATURA,"İstanbul, TR",Elektrik Fatura,Web güvenilir tarayıcı,TR,12,0,0,TEMIZ
24115.78,TRANSFER,"Eskişehir, TR",Okul Ödemesi,Unknown Android,,15,0,1,SUPHELI_DAVRANIS
3108.94,FATURA,"Eskişehir, TR",Sigorta Fatura,Android bilinen cihaz,TR,9,0,0,TEMIZ
85285.21,ODEME,"Dubai, AE",Kira Ödemesi,Yeni web oturumu,,17,1,1,CALINTI_KART
86334.6,TRANSFER,"İzmir, TR",New Recipient Ltd,Unknown Android,,14,1,1,HESAP_ELE_GECIRME
82839.52,CEKIM,"İstanbul, TR",Ulaşım,Yeni web oturumu,,1,0,0,CALINTI_KART
18954.24,TRANSFER,"İzmir, TR",Yeni Alıcı,Unknown Android,,13,1,1,HESAP_ELE_GECIRME
1131.75,ODEME,"Manisa, TR",Market Harcama,Paycell kayıtlı cihaz,TR,10,0,0,TEMIZ
26434.77,TRANSFER,"London, UK",Restoran,Bilinmeyen iPhone,TR,2,0,1,HESAP_ELE_GECIRME
44643.3,CEKIM,"Eskişehir, TR",Yeni Alıcı,Yeni web oturumu,TR,3,0,0,SUPHELI_DAVRANIS
1986.97,ODEME,"Ankara, TR",Telekom Fatura,Android bilinen cihaz,TR,20,0,0,TEMIZ
37250.69,ODEME,"Ankara, TR",Okul Ödemesi,Android bilinen cihaz,TR,12,1,1,SUPHELI_DAVRANIS
1924.87,FATURA,"Manisa, TR",Sigorta Fatura,iPhone 13 bilinen cihaz,TR,2,0,0,TEMIZ
3247.89,ODEME,"Bursa, TR",Telekom Fatura,Android bilinen cihaz,TR,17,0,0,TEMIZ
71694.42,ODEME,"İzmir, TR",Restoran,Yeni web oturumu,,23,1,0,CALINTI_KART
38924.13,TRANSFER,"Dubai, AE",New Recipient Ltd,Yeni web oturumu,,1,0,1,PARA_AKLAMA
59194.49,CEKIM,"İstanbul, TR",Ulaşım,Unknown Android,,23,1,0,CALINTI_KART
22631.68,TRANSFER,"Bursa, TR",E-Ticaret,Bilinmeyen iPhone,TR,21,1,1,HESAP_ELE_GECIRME
156784.54,TRANSFER,"Tbilisi, GE",Yeni Alıcı,Web güvenilir tarayıcı,TR,17,0,1,PARA_AKLAMA
680.26,FATURA,"Eskişehir, TR",Okul Ödemesi,Android bilinen cihaz,TR,11,0,0,TEMIZ
1612.33,ODEME,"İstanbul, TR",Market Harcama,Android bilinen cihaz,TR,15,0,0,TEMIZ
43465.55,CEKIM,"London, UK",Restoran,Android bilinen cihaz,TR,14,0,1,SUPHELI_DAVRANIS
4885.46,ODEME,"Bursa, TR",Kripto Exchange,Bilinmeyen iPhone,TR,2,1,1,HESAP_ELE_GECIRME
1013.45,FATURA,"Manisa, TR",Sigorta Fatura,Android bilinen cihaz,TR,14,0,0,TEMIZ
3431.57,FATURA,"Manisa, TR",Telekom Fatura,iPhone 13 bilinen cihaz,TR,16,0,0,TEMIZ
705.9,ODEME,"Bursa, TR",Market Harcama,Web güvenilir tarayıcı,TR,3,0,0,TEMIZ
33272.48,ODEME,"Amsterdam, NL",Restoran,iPhone 13 bilinen cihaz,,21,0,0,CALINTI_KART
2481.55,ODEME,"İstanbul, TR",Telekom Fatura,iPhone 13 bilinen cihaz,TR,11,0,0,TEMIZ
29502.74,ODEME,"İstanbul, TR",Market Harcama,Android bilinen cihaz,TR,16,1,0,SUPHELI_DAVRANIS
3264.13,FATURA,"Eskişehir, TR",Telekom Fatura,Android bilinen cihaz,TR,13,0,0,TEMIZ
3456.75,FATURA,"Ankara, TR",Sigorta Fatura,iPhone 13 bilinen cihaz,TR,10,0,0,TEMIZ
1354.77,FATURA,"İstanbul, TR",Ulaşım,Web güvenilir tarayıcı,TR,12,0,0,TEMIZ
33698.16,CEKIM,"Bursa, TR",E-Ticaret,iPhone 13 bilinen cihaz,TR,8,1,0,SUPHELI_DAVRANIS
3402.76,FATURA,"Eskişehir, TR",Okul Ödemesi,Paycell kayıtlı cihaz,TR,16,0,0,TEMIZ
35562.06,TRANSFER,"Manisa, TR",Kira Ödemesi,Yeni web oturumu,,4,1,1,HESAP_ELE_GECIRME
7420.25,ODEME,"London, UK",Global Trade,Yeni cihaz,TR,14,1,1,SUPHELI_DAVRANIS
105772.67,TRANSFER,"Amsterdam, NL",Kripto Exchange,Android bilinen cihaz,TR,20,0,1,PARA_AKLAMA
1126.66,FATURA,"İstanbul, TR",Okul Ödemesi,Web güvenilir tarayıcı,TR,15,0,0,TEMIZ
1694.05,FATURA,"Bursa, TR",Telekom Fatura,Paycell kayıtlı cihaz,TR,11,0,0,TEMIZ
114119.11,ODEME,"Amsterdam, NL",Global Trade,Bilinmeyen iPhone,,9,1,1,CALINTI_KART
2165.29,ODEME,"Ankara, TR",Market Harcama,Web güvenilir tarayıcı,TR,16,0,0,TEMIZ
12471.87,ODEME,"İzmir, TR",Telekom Fatura,Yeni cihaz,TR,18,0,1,SUPHELI_DAVRANIS
21733.07,CEKIM,"Berlin, DE",Global Trade,Unknown Android,TR,4,0,0,SUPHELI_DAVRANIS
72781.31,ODEME,"Ankara, TR",Restoran,Yeni cihaz,,23,1,1,HESAP_ELE_GECIRME
3261.16,ODEME,"İstanbul, TR",Telekom Fatura,Android bilinen cihaz,TR,14,0,0,TEMIZ
97045.96,TRANSFER,"Amsterdam, NL",Offshore Services,Android bilinen cihaz,TR,14,0,0,PARA_AKLAMA
131055.09,TRANSFER,"İstanbul, TR",Global Trade,Unknown Android,,3,0,1,PARA_AKLAMA
774.42,FATURA,"Bursa, TR",Elektrik Fatura,iPhone 13 bilinen cihaz,TR,20,0,0,TEMIZ
237366.19,TRANSFER,"İzmir, TR",Yeni Alıcı,Yeni web oturumu,,21,0,1,PARA_AKLAMA
108469.94,TRANSFER,"Tbilisi, GE",New Recipient Ltd,Web güvenilir tarayıcı,,11,1,1,PARA_AKLAMA
24852.44,TRANSFER,"Paris, FR",Ulaşım,Bilinmeyen iPhone,,8,0,1,SUPHELI_DAVRANIS
510.51,FATURA,"Eskişehir, TR",Telekom Fatura,Android bilinen cihaz,TR,11,0,0,TEMIZ
139478.21,TRANSFER,"Amsterdam, NL",New Recipient Ltd,Paycell kayıtlı cihaz,,13,1,1,PARA_AKLAMA
4270.02,FATURA,"Ankara, TR",Market Harcama,iPhone 13 bilinen cihaz,TR,21,0,0,TEMIZ
1884.51,FATURA,"İzmir, TR",Market Harcama,iPhone 13 bilinen cihaz,TR,15,0,0,TEMIZ
2231.16,ODEME,"Eskişehir, TR",Telekom Fatura,Paycell kayıtlı cihaz,TR,11,0,0,TEMIZ
2761.21,FATURA,"İzmir, TR",Telekom Fatura,Web güvenilir tarayıcı,TR,21,0,0,TEMIZ
729.93,TRANSFER,"Ankara, TR",Market Harcama,Paycell kayıtlı cihaz,TR,9,0,0,TEMIZ
191911.29,TRANSFER,"Amsterdam, NL",Global Trade,iPhone 13 bilinen cihaz,TR,13,0,0,PARA_AKLAMA
86248.24,ODEME,"Paris, FR",Global Trade,Yeni cihaz,,21,0,0,CALINTI_KART
40985.19,TRANSFER,"İstanbul, TR",Ulaşım,Yeni cihaz,TR,21,0,1,SUPHELI_DAVRANIS
24031.13,TRANSFER,"İzmir, TR",Elektrik Fatura,Android bilinen cihaz,TR,2,1,0,SUPHELI_DAVRANIS
3137.77,ODEME,"İzmir, TR",Sigorta Fatura,Web güvenilir tarayıcı,TR,19,0,0,TEMIZ
37770.88,TRANSFER,"Bursa, TR",Market Harcama,Yeni cihaz,TR,3,1,1,SUPHELI_DAVRANIS
5009.74,FATURA,"İstanbul, TR",Telekom Fatura,Paycell kayıtlı cihaz,TR,5,1,0,TEMIZ
2621.44,FATURA,"Bursa, TR",Okul Ödemesi,Paycell kayıtlı cihaz,TR,18,0,0,TEMIZ
3033.88,FATURA,"Eskişehir, TR",Market Harcama,Android bilinen cihaz,TR,18,0,0,TEMIZ
42613.13,TRANSFER,"Berlin, DE",Offshore Services,iPhone 13 bilinen cihaz,,14,1,1,PARA_AKLAMA
1809.79,FATURA,"İzmir, TR",Okul Ödemesi,Android bilinen cihaz,TR,19,0,0,TEMIZ
1920.79,ODEME,"Eskişehir, TR",Telekom Fatura,iPhone 13 bilinen cihaz,TR,10,0,0,TEMIZ
43217.29,TRANSFER,"İstanbul, TR",Offshore Services,Unknown Android,TR,11,0,0,SUPHELI_DAVRANIS
938.07,FATURA,"Bursa, TR",Elektrik Fatura,iPhone 13 bilinen cihaz,TR,19,0,0,TEMIZ
34552.6,TRANSFER,"Amsterdam, NL",Kripto Exchange,Bilinmeyen iPhone,,11,1,1,HESAP_ELE_GECIRME
3323.68,FATURA,"İzmir, TR",Sigorta Fatura,Paycell kayıtlı cihaz,TR,17,0,0,TEMIZ
172804.35,TRANSFER,"Bursa, TR",Global Trade,Web güvenilir tarayıcı,TR,8,1,1,PARA_AKLAMA
167597.06,TRANSFER,"Ankara, TR",Yeni Alıcı,Bilinmeyen iPhone,,17,0,0,PARA_AKLAMA
1030.25,ODEME,"İzmir, TR",Elektrik Fatura,Android bilinen cihaz,TR,17,0,0,TEMIZ
26381.06,ODEME,"Berlin, DE",Global Trade,Unknown Android,,14,1,1,HESAP_ELE_GECIRME
6834.8,TRANSFER,"Eskişehir, TR",Kira Ödemesi,iPhone 13 bilinen cihaz,TR,19,0,0,TEMIZ
2715.09,FATURA,"Bursa, TR",Sigorta Fatura,Android bilinen cihaz,TR,16,0,0,TEMIZ
552.37,FATURA,"Bursa, TR",Sigorta Fatura,Web güvenilir tarayıcı,TR,18,0,0,TEMIZ
21423.65,TRANSFER,"Paris, FR",Yeni Alıcı,Bilinmeyen iPhone,TR,5,1,1,HESAP_ELE_GECIRME
40385.62,ODEME,"London, UK",Restoran,Web güvenilir tarayıcı,TR,12,0,0,CALINTI_KART
30921.88,ODEME,"İzmir, TR",Okul Ödemesi,Android bilinen cihaz,,1,1,0,SUPHELI_DAVRANIS
1240.78,FATURA,"Ankara, TR",Okul Ödemesi,Web güvenilir tarayıcı,TR,20,0,0,TEMIZ
2421.95,FATURA,"Ankara, TR",Okul Ödemesi,Web güvenilir tarayıcı,TR,13,0,0,TEMIZ
212525.01,TRANSFER,"London, UK",Kripto Exchange,Web güvenilir tarayıcı,,17,0,1,PARA_AKLAMA
571.96,FATURA,"İzmir, TR",Market Harcama,Android bilinen cihaz,TR,20,0,1,TEMIZ
3574.25,ODEME,"Ankara, TR",Sigorta Fatura,Paycell kayıtlı cihaz,TR,11,0,0,TEMIZ
2193.48,FATURA,"Manisa, TR",Elektrik Fatura,Android bilinen cihaz,TR,20,0,0,TEMIZ
3476.8,ODEME,"İzmir, TR",Market Harcama,Android bilinen cihaz,TR,8,0,0,TEMIZ
51.62,ODEME,"Ankara, TR",Market Harcama,Web güvenilir tarayıcı,TR,21,0,0,TEMIZ
6290.07,TRANSFER,"Berlin, DE",Kira Ödemesi,Web güvenilir tarayıcı,,16,0,0,SUPHELI_DAVRANIS
2506.76,FATURA,"Manisa, TR",Market Harcama,iPhone 13 bilinen cihaz,TR,8,0,0,TEMIZ
2884.03,FATURA,"İzmir, TR",Sigorta Fatura,Paycell kayıtlı cihaz,TR,21,0,0,TEMIZ
4227.85,FATURA,"İstanbul, TR",Market Harcama,Paycell kayıtlı cihaz,TR,12,0,0,TEMIZ
19257.71,TRANSFER,"İstanbul, TR",Yeni Alıcı,Unknown Android,TR,12,1,1,SUPHELI_DAVRANIS
860.03,FATURA,"İstanbul, TR",Sigorta Fatura,iPhone 13 bilinen cihaz,TR,9,0,0,TEMIZ
117146.9,ODEME,"Amsterdam, NL",E-Ticaret,Yeni cihaz,TR,23,0,0,CALINTI_KART
41605.96,ODEME,"Tbilisi, GE",Yeni Alıcı,Yeni cihaz,,9,0,0,SUPHELI_DAVRANIS
7812.97,ODEME,"Ankara, TR",Aile Transferi,Web güvenilir tarayıcı,TR,10,1,0,TEMIZ
28943.87,ODEME,"Berlin, DE",Aile Transferi,Bilinmeyen iPhone,,9,1,0,SUPHELI_DAVRANIS
3580.69,FATURA,"İzmir, TR",Telekom Fatura,Android bilinen cihaz,TR,17,0,0,TEMIZ
498.8,FATURA,"Bursa, TR",Telekom Fatura,Android bilinen cihaz,TR,21,0,0,TEMIZ
229360.69,TRANSFER,"Bursa, TR",Global Trade,Yeni web oturumu,,21,1,1,PARA_AKLAMA
14179.31,CEKIM,"London, UK",Restoran,Web güvenilir tarayıcı,TR,4,1,0,CALINTI_KART
2787.16,FATURA,"Manisa, TR",Okul Ödemesi,Web güvenilir tarayıcı,TR,15,0,0,TEMIZ
7663.42,ODEME,"Berlin, DE",Ulaşım,Unknown Android,,18,1,0,CALINTI_KART
15003.37,ODEME,"Tbilisi, GE",Aile Transferi,Android bilinen cihaz,TR,1,1,1,SUPHELI_DAVRANIS
6109.89,ODEME,"Tbilisi, GE",Kira Ödemesi,iPhone 13 bilinen cihaz,TR,15,1,0,SUPHELI_DAVRANIS
211759.43,TRANSFER,"İzmir, TR",Yeni Alıcı,Web güvenilir tarayıcı,TR,5,1,1,PARA_AKLAMA
13332.03,CEKIM,"Dubai, AE",Restoran,Bilinmeyen iPhone,TR,0,1,0,SUPHELI_DAVRANIS
3523.92,FATURA,"Manisa, TR",Okul Ödemesi,Web güvenilir tarayıcı,TR,9,0,0,TEMIZ
84080.21,TRANSFER,"Berlin, DE",Kira Ödemesi,Yeni cihaz,,9,1,1,HESAP_ELE_GECIRME
2041.32,FATURA,"İzmir, TR",Okul Ödemesi,Paycell kayıtlı cihaz,TR,15,0,0,TEMIZ
84627.27,TRANSFER,"Ankara, TR",Kripto Exchange,Bilinmeyen iPhone,TR,16,0,1,PARA_AKLAMA
27626.17,ODEME,"Tbilisi, GE",Kripto Exchange,Yeni web oturumu,,12,1,1,HESAP_ELE_GECIRME
3985.67,FATURA,"İzmir, TR",Market Harcama,Android bilinen cihaz,TR,18,0,0,TEMIZ
3856.37,FATURA,"Eskişehir, TR",Telekom Fatura,Paycell kayıtlı cihaz,TR,8,0,0,TEMIZ
122.38,FATURA,"Eskişehir, TR",Okul Ödemesi,Web güvenilir tarayıcı,TR,1,0,0,TEMIZ
3306.14,FATURA,"Bursa, TR",Market Harcama,Web güvenilir tarayıcı,TR,18,0,0,TEMIZ
3794.13,FATURA,"Eskişehir, TR",Sigorta Fatura,Web güvenilir tarayıcı,TR,15,0,0,TEMIZ
77769.66,CEKIM,"Paris, FR",Global Trade,Unknown Android,,3,0,1,CALINTI_KART
52160.36,TRANSFER,"İstanbul, TR",Kripto Exchange,iPhone 13 bilinen cihaz,TR,19,1,1,PARA_AKLAMA
2005.32,FATURA,"İstanbul, TR",Telekom Fatura,Android bilinen cihaz,TR,8,0,0,TEMIZ
26594.0,TRANSFER,"Paris, FR",Ulaşım,Bilinmeyen iPhone,,1,1,1,HESAP_ELE_GECIRME
15762.35,CEKIM,"Paris, FR",Telekom Fatura,Paycell kayıtlı cihaz,TR,16,1,0,SUPHELI_DAVRANIS
198949.53,TRANSFER,"Bursa, TR",Kripto Exchange,Yeni web oturumu,TR,11,0,1,PARA_AKLAMA
1593.1,ODEME,"Bursa, TR",Sigorta Fatura,Android bilinen cihaz,TR,0,0,0,TEMIZ
44247.49,CEKIM,"Ankara, TR",Elektrik Fatura,Yeni cihaz,TR,11,0,0,SUPHELI_DAVRANIS
968.5,FATURA,"İzmir, TR",Okul Ödemesi,iPhone 13 bilinen cihaz,TR,11,0,0,TEMIZ
175.61,FATURA,"Manisa, TR",Telekom Fatura,Web güvenilir tarayıcı,TR,20,0,0,TEMIZ
3101.38,FATURA,"Manisa, TR",Elektrik Fatura,Android bilinen cihaz,TR,8,0,0,TEMIZ
191.85,FATURA,"Manisa, TR",Okul Ödemesi,iPhone 13 bilinen cihaz,TR,10,0,0,TEMIZ
14259.62,ODEME,"Amsterdam, NL",Kira Ödemesi,Yeni web oturumu,TR,12,0,0,SUPHELI_DAVRANIS
2405.32,FATURA,"Eskişehir, TR",Market Harcama,Paycell kayıtlı cihaz,TR,17,0,0,TEMIZ
2567.97,ODEME,"Bursa, TR",Telekom Fatura,Paycell kayıtlı cihaz,TR,12,0,0,TEMIZ
171413.3,TRANSFER,"Ankara, TR",Kripto Exchange,Paycell kayıtlı cihaz,,9,0,1,PARA_AKLAMA
